observation,data_marking,statistical_unit_eng,statistical_unit_cym,measure_type_eng,measure_type_cym,observation_type,empty,obs_type_value,unit_multiplier,unit_of_measure_eng,unit_of_measure_cym,confidentuality,empty1,geographic_area,empty2,empty3,time_dim_item_id,time_dim_item_label_eng,time_dim_item_label_cym,time_type,empty4,statistical_population_id,statistical_population_label_eng,statistical_population_label_cym,cdid,cdiddescrip,empty5,empty6,empty7,empty8,empty9,empty10,empty11,empty12,dim_id_1,dimension_label_eng_1,dimension_label_cym_1,dim_item_id_1,dimension_item_label_eng_1,dimension_item_label_cym_1,is_total_1,is_sub_total_1,dim_id_2,dimension_label_eng_2,dimension_label_cym_2,dim_item_id_2,dimension_item_label_eng_2,dimension_item_label_cym_2,is_total_2,is_sub_total_2,dim_id_3,dimension_label_eng_3,dimension_label_cym_3,dim_item_id_3,dimension_item_label_eng_3,dimension_item_label_cym_3,is_total_3,is_sub_total_3,dim_id_4,dimension_label_eng_4,dimension_label_cym_4,dim_item_id_4,dimension_item_label_eng_4,dimension_item_label_cym_4,is_total_4,is_sub_total_4,dim_id_5,dimension_label_eng_5,dimension_label_cym_5,dim_item_id_5,dimension_item_label_eng_5,dimension_item_label_cym_5,is_total_5,is_sub_total_5
47.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.63,47.63,,,,SIC 1,SIC 1,,Retail sale of music and video recordings in ,Retail sale of music and video recordings in ,,,,SIC 2,SIC 2,,specialised stores ,specialised stores ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.64,47.64,,,,SIC 1,SIC 1,,Retail sale of sporting equipment in ,Retail sale of sporting equipment in ,,,,SIC 2,SIC 2,,specialised stores ,specialised stores ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.65,47.65,,,,SIC 1,SIC 1,,Retail sale of games and toys in specialised,Retail sale of games and toys in specialised,,,,SIC 2,SIC 2,,stores ,stores ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.7,47.7,,,,SIC 1,SIC 1,,Retail sale of other goods in specialised ,Retail sale of other goods in specialised ,,,,SIC 2,SIC 2,,stores ,stores ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.71,47.71,,,,SIC 1,SIC 1,,Retail sale of clothing in specialised stores ,Retail sale of clothing in specialised stores ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.72,47.72,,,,SIC 1,SIC 1,,Retail sale of footwear and leather goods ,Retail sale of footwear and leather goods ,,,,SIC 2,SIC 2,,in specialised stores ,in specialised stores ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.72,/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.72/1,47.72/1,,,,SIC 1,SIC 1,,Retail sale of footwear in specialised stores,Retail sale of footwear in specialised stores,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.72,/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.72/2,47.72/2,,,,SIC 1,SIC 1,,Retail sale of leather goods in specialised ,Retail sale of leather goods in specialised ,,,,SIC 2,SIC 2,,stores ,stores ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.73,47.73,,,,SIC 1,SIC 1,,Dispensing chemist in specialised stores ,Dispensing chemist in specialised stores ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.74,47.74,,,,SIC 1,SIC 1,,Retail sale of medical orthopaedic goods in ,Retail sale of medical orthopaedic goods in ,,,,SIC 2,SIC 2,,specialised stores ,specialised stores ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.74,/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.74/1,47.74/1,,,,SIC 1,SIC 1,,Retail sale of hearing aids in specialised ,Retail sale of hearing aids in specialised ,,,,SIC 2,SIC 2,,stores,stores,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.74,/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.74/9,47.74/9,,,,SIC 1,SIC 1,,Retail sale of medical and orthopaedic ,Retail sale of medical and orthopaedic ,,,,SIC 2,SIC 2,,"goods (other than hearing aids) n.e.c.., in ","goods (other than hearing aids) n.e.c.., in ",,,,SIC 3,SIC 3,,specialised stores ,specialised stores ,,,,SIC 4,SIC 4,,,,,,
47.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.75,47.75,,,,SIC 1,SIC 1,,Retail sale of cosmetic and toilet articles in ,Retail sale of cosmetic and toilet articles in ,,,,SIC 2,SIC 2,,specialised stores ,specialised stores ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.76,47.76,,,,SIC 1,SIC 1,,"Retail sale of flowers, plants, seeds, ","Retail sale of flowers, plants, seeds, ",,,,SIC 2,SIC 2,,"fertilisers, pet animals and pet food in ","fertilisers, pet animals and pet food in ",,,,SIC 3,SIC 3,,specialised stores,specialised stores,,,,SIC 4,SIC 4,,,,,,
47.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.77,47.77,,,,SIC 1,SIC 1,,Retail sale of watches and jewellery in ,Retail sale of watches and jewellery in ,,,,SIC 2,SIC 2,,specialised stores ,specialised stores ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.78,47.78,,,,SIC 1,SIC 1,,Other retail sale of new goods in specialised ,Other retail sale of new goods in specialised ,,,,SIC 2,SIC 2,,stores ,stores ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.78,/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.78/1,47.78/1,,,,SIC 1,SIC 1,,Retail sale in commercial art galleries ,Retail sale in commercial art galleries ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.78,/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.78/2,47.78/2,,,,SIC 1,SIC 1,,Retail sale by opticians,Retail sale by opticians,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.78,/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.78/9,47.78/9,,,,SIC 1,SIC 1,,Other retail sale of new goods in specialised,Other retail sale of new goods in specialised,,,,SIC 2,SIC 2,,stores (other than by opticians or ,stores (other than by opticians or ,,,,SIC 3,SIC 3,,"commercial art galleries), n.e.c.","commercial art galleries), n.e.c.",,,,SIC 4,SIC 4,,,,,,
47.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.79,47.79,,,,SIC 1,SIC 1,,Retail sale of second-hand goods in stores ,Retail sale of second-hand goods in stores ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.79,/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.79/1,47.79/1,,,,SIC 1,SIC 1,,Retail sale of antiques including antique ,Retail sale of antiques including antique ,,,,SIC 2,SIC 2,,"books, in stores ","books, in stores ",,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.79,/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.79/9,47.79/9,,,,SIC 1,SIC 1,,Retail sale of second-hand goods (other ,Retail sale of second-hand goods (other ,,,,SIC 2,SIC 2,,than antiques and antique books) in stores ,than antiques and antique books) in stores ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.8,47.8,,,,SIC 1,SIC 1,,Retail sale via stalls and markets ,Retail sale via stalls and markets ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.81,47.81,,,,SIC 1,SIC 1,,"Retail sale via stalls and markets of food, ","Retail sale via stalls and markets of food, ",,,,SIC 2,SIC 2,,beverages and tobacco products ,beverages and tobacco products ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.82,47.82,,,,SIC 1,SIC 1,,Retail sale via stalls and markets of textiles,Retail sale via stalls and markets of textiles,,,,SIC 2,SIC 2,,clothing and footwear ,clothing and footwear ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.89,47.89,,,,SIC 1,SIC 1,,Retail sale via stalls and markets of other ,Retail sale via stalls and markets of other ,,,,SIC 2,SIC 2,,goods ,goods ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.9,47.9,,,,SIC 1,SIC 1,,"Retail trade not in stores, stalls or markets","Retail trade not in stores, stalls or markets",,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.91,47.91,,,,SIC 1,SIC 1,,Retail sale via mail order houses or via ,Retail sale via mail order houses or via ,,,,SIC 2,SIC 2,,internet ,internet ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
47.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,47.99,47.99,,,,SIC 1,SIC 1,,"Other retail sale not in stores, stalls or ","Other retail sale not in stores, stalls or ",,,,SIC 2,SIC 2,,markets ,markets ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,H ,H ,,,,SIC 1,SIC 1,,Transportation and storage ,Transportation and storage ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,49,49,,,,SIC 1,SIC 1,,Land transport and transport via pipelines ,Land transport and transport via pipelines ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,49.1,49.1,,,,SIC 1,SIC 1,,"Passenger rail transport, interurban","Passenger rail transport, interurban",,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,49.2,49.2,,,,SIC 1,SIC 1,,Freight rail transport ,Freight rail transport ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,49.3,49.3,,,,SIC 1,SIC 1,,Other passenger land transport ,Other passenger land transport ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
49.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,49.31,49.31,,,,SIC 1,SIC 1,,Urban and surburban passenger land ,Urban and surburban passenger land ,,,,SIC 2,SIC 2,,transport ,transport ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
49.31,/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,49.31/1,49.31/1,,,,SIC 1,SIC 1,,"Urban, suburban or metropolitan area ","Urban, suburban or metropolitan area ",,,,SIC 2,SIC 2,,passenger railway transportation by ,passenger railway transportation by ,,,,SIC 3,SIC 3,,"underground, metro and similar systems ","underground, metro and similar systems ",,,,SIC 4,SIC 4,,,,,,
49.31,/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,49.31/9,49.31/9,,,,SIC 1,SIC 1,,"Urban, suburban or metropolitan area ","Urban, suburban or metropolitan area ",,,,SIC 2,SIC 2,,passenger and land transport other than ,passenger and land transport other than ,,,,SIC 3,SIC 3,,"railway transportation by underground, metro ","railway transportation by underground, metro ",,,,SIC 4,SIC 4,,,,,,
49.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,49.32,49.32,,,,SIC 1,SIC 1,,Taxi Operation ,Taxi Operation ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
49.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,49.39,49.39,,,,SIC 1,SIC 1,,Other Passenger land transport n.e.c.,Other Passenger land transport n.e.c.,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,49.4,49.4,,,,SIC 1,SIC 1,,Freight transport by road and removal ,Freight transport by road and removal ,,,,SIC 2,SIC 2,,services ,services ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
49.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,49.41,49.41,,,,SIC 1,SIC 1,,Freight transport by road ,Freight transport by road ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
49.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,49.42,49.42,,,,SIC 1,SIC 1,,Removal services ,Removal services ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,49.5,49.5,,,,SIC 1,SIC 1,,Transport via pipeline ,Transport via pipeline ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,50,50,,,,SIC 1,SIC 1,,Water transport ,Water transport ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,50.1,50.1,,,,SIC 1,SIC 1,,Sea and coastal passenger water transport ,Sea and coastal passenger water transport ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,50.2,50.2,,,,SIC 1,SIC 1,,Sea and coastal freight water transport ,Sea and coastal freight water transport ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,50.3,50.3,,,,SIC 1,SIC 1,,Inland passenger water transport ,Inland passenger water transport ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,50.4,50.4,,,,SIC 1,SIC 1,,Inland freight water transport ,Inland freight water transport ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,51,51,,,,SIC 1,SIC 1,,Air transport ,Air transport ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,51.1,51.1,,,,SIC 1,SIC 1,,Passenger air transport ,Passenger air transport ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
51.10,/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,51.10/1,51.10/1,,,,SIC 1,SIC 1,,Scheduled passenger air transport ,Scheduled passenger air transport ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
51.10,/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,51.10/2,51.10/2,,,,SIC 1,SIC 1,,Non-scheduled passenger air transport ,Non-scheduled passenger air transport ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,51.2,51.2,,,,SIC 1,SIC 1,,Freight air transport and space transport ,Freight air transport and space transport ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
51.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,51.21,51.21,,,,SIC 1,SIC 1,,Freight air transport ,Freight air transport ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
51.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,51.22,51.22,,,,SIC 1,SIC 1,,Space transport ,Space transport ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,52,52,,,,SIC 1,SIC 1,,Warehousing and support activities  for ,Warehousing and support activities  for ,,,,SIC 2,SIC 2,,transportation ,transportation ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,52.1,52.1,,,,SIC 1,SIC 1,,Warehousing and storage,Warehousing and storage,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
52.10,/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,52.10/1,52.10/1,,,,SIC 1,SIC 1,,Operation of warehousing and storage ,Operation of warehousing and storage ,,,,SIC 2,SIC 2,,facilities for water transport activities of ,facilities for water transport activities of ,,,,SIC 3,SIC 3,,division 50 ,division 50 ,,,,SIC 4,SIC 4,,,,,,
52.10,/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,52.10/2,52.10/2,,,,SIC 1,SIC 1,,Operation of warehousing and storage ,Operation of warehousing and storage ,,,,SIC 2,SIC 2,,facilities for air transport activities of,facilities for air transport activities of,,,,SIC 3,SIC 3,,division 51,division 51,,,,SIC 4,SIC 4,,,,,,
52.10,/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,52.10/3,52.10/3,,,,SIC 1,SIC 1,,Operation of warehousing and storage ,Operation of warehousing and storage ,,,,SIC 2,SIC 2,,facilities for land transport activities of ,facilities for land transport activities of ,,,,SIC 3,SIC 3,,division 49 ,division 49 ,,,,SIC 4,SIC 4,,,,,,
52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,52.2,52.2,,,,SIC 1,SIC 1,,Support activities for transportation ,Support activities for transportation ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
52.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,52.21,52.21,,,,SIC 1,SIC 1,,Service activities incidental to land ,Service activities incidental to land ,,,,SIC 2,SIC 2,,transportation ,transportation ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
52.21,/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,52.21/1,52.21/1,,,,SIC 1,SIC 1,,Operation of rail freight terminals ,Operation of rail freight terminals ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
52.21,/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,52.21/2,52.21/2,,,,SIC 1,SIC 1,,Operation of rail passenger facilities at ,Operation of rail passenger facilities at ,,,,SIC 2,SIC 2,,railway stations ,railway stations ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
52.21,/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,52.21/3,52.21/3,,,,SIC 1,SIC 1,,Operation of bus and coach passenger ,Operation of bus and coach passenger ,,,,SIC 2,SIC 2,,facilities at bus and coach station ,facilities at bus and coach station ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
52.21,/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,52.21/9,52.21/9,,,,SIC 1,SIC 1,,Other service activities incidental to land,Other service activities incidental to land,,,,SIC 2,SIC 2,,"transportation, n.e.c. (not including operation","transportation, n.e.c. (not including operation",,,,SIC 3,SIC 3,,"of rail freight terminals, passenger facilities","of rail freight terminals, passenger facilities",,,,SIC 4,SIC 4,,,,,,
52.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,52.22,52.22,,,,SIC 1,SIC 1,,Service activities incidental to water ,Service activities incidental to water ,,,,SIC 2,SIC 2,,transportation ,transportation ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
52.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,52.23,52.23,,,,SIC 1,SIC 1,,Service activities incidental to air ,Service activities incidental to air ,,,,SIC 2,SIC 2,,transportation ,transportation ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
52.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,52.24,52.24,,,,SIC 1,SIC 1,,Cargo handling ,Cargo handling ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
52.24,/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,52.24/1,52.24/1,,,,SIC 1,SIC 1,,Cargo handling for water transport activities,Cargo handling for water transport activities,,,,SIC 2,SIC 2,,of division 50 ,of division 50 ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
52.24,/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,52.24/2,52.24/2,,,,SIC 1,SIC 1,,Cargo handling for air transport activities ,Cargo handling for air transport activities ,,,,SIC 2,SIC 2,,of division 51 ,of division 51 ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
52.24,/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,52.24/3,52.24/3,,,,SIC 1,SIC 1,,Cargo handling for land transport activities ,Cargo handling for land transport activities ,,,,SIC 2,SIC 2,,of division 49 ,of division 49 ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
52.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,52.29,52.29,,,,SIC 1,SIC 1,,Other transportation  support activities ,Other transportation  support activities ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,53,53,,,,SIC 1,SIC 1,,Postal and courier activities ,Postal and courier activities ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,53.1,53.1,,,,SIC 1,SIC 1,,Postal activities under universal service ,Postal activities under universal service ,,,,SIC 2,SIC 2,,obligation ,obligation ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,53.2,53.2,,,,SIC 1,SIC 1,,Other postal and courier activities ,Other postal and courier activities ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
53.20,/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,53.20/1,53.20/1,,,,SIC 1,SIC 1,,Licensed Carriers ,Licensed Carriers ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
53.20,/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,53.20/2,53.20/2,,,,SIC 1,SIC 1,,Unlicensed Carriers ,Unlicensed Carriers ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,I ,I ,,,,SIC 1,SIC 1,,Accommodation and food service activities,Accommodation and food service activities,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
